order.id;order.line;order.date;customer.id;product.id;quantity
1965;10;10/04/2011;8;17;1
1966;11;10/04/2011;8;90;1
1967;12;10/04/2011;8;79;1
1968;13;10/04/2011;8;65;1
1969;1;10/04/2011;8;69;1
1970;2;10/04/2011;8;49;1
1971;1;10/05/2011;17;12;1
1972;2;10/05/2011;17;84;1
1973;3;10/05/2011;17;24;1
1974;4;10/05/2011;17;19;1
1975;5;10/05/2011;17;43;1
1976;6;10/05/2011;17;63;1
1977;7;10/05/2011;17;6;1
1978;8;10/05/2011;17;40;3
1979;9;10/05/2011;17;51;1
1980;10;10/05/2011;17;72;1
1981;11;10/05/2011;17;35;1
1982;12;10/05/2011;17;1;1
1983;13;10/05/2011;17;32;1
1984;14;10/05/2011;17;48;1
1985;15;10/05/2011;17;30;1
1986;16;10/05/2011;17;69;3
1987;17;10/05/2011;17;4;1
1988;18;10/05/2011;17;50;1
1989;19;10/05/2011;17;21;1
1990;20;10/05/2011;17;5;1
1991;21;10/05/2011;17;62;1
1992;1;10/06/2011;25;19;1
1993;1;10/10/2011;8;16;1
1994;2;10/10/2011;8;75;1
1995;3;10/10/2011;8;94;6
1996;4;10/10/2011;8;88;1
1997;5;10/10/2011;8;73;1
1998;6;10/10/2011;8;71;1
1999;7;10/10/2011;8;31;1
2000;8;10/10/2011;8;27;1
2001;9;10/10/2011;8;91;2
2002;10;10/10/2011;8;97;1
2003;11;10/10/2011;8;90;2
2004;12;10/10/2011;8;17;1
2005;13;10/10/2011;8;67;1
2006;1;10/11/2011;13;3;1
2007;2;10/11/2011;13;46;2
2008;3;10/11/2011;13;35;1
2009;4;10/11/2011;13;92;2
2010;5;10/11/2011;13;44;1
2011;6;10/11/2011;13;18;1
2012;7;10/11/2011;13;61;1
2013;8;10/11/2011;13;12;1
2014;9;10/11/2011;13;28;1
2015;10;10/11/2011;13;79;2
2016;11;10/11/2011;13;87;1
2017;1;10/12/2011;12;56;1
2018;2;10/12/2011;12;93;1
2019;3;10/12/2011;12;49;1
2020;4;10/12/2011;12;31;1
2021;5;10/12/2011;12;71;1
2022;6;10/12/2011;12;18;1
2023;7;10/12/2011;12;55;1
2024;8;10/12/2011;12;39;1
2025;9;10/12/2011;12;30;1
2026;10;10/12/2011;12;36;1
2027;11;10/12/2011;12;27;1
2028;12;10/12/2011;12;80;1
2029;13;10/12/2011;12;13;1
2030;14;10/12/2011;12;16;1
2031;15;10/12/2011;12;45;1
2032;16;10/12/2011;12;85;1
2033;17;10/12/2011;12;91;1
2034;18;10/12/2011;12;66;1
2035;19;10/12/2011;12;20;1
2036;20;10/12/2011;12;87;1
2037;21;10/12/2011;12;35;1
2038;1;10/12/2011;10;96;2
2039;2;10/12/2011;10;49;1
2040;1;10/13/2011;22;25;1
2041;1;10/17/2011;28;39;1
2042;2;10/17/2011;28;73;1
2043;3;10/17/2011;28;6;1
2044;4;10/17/2011;28;5;1
2045;5;10/17/2011;28;84;1
2046;6;10/17/2011;28;13;1
2047;7;10/17/2011;28;40;1
2048;8;10/17/2011;28;25;1
2049;9;10/17/2011;28;54;1
2050;10;10/17/2011;28;12;1
2051;11;10/17/2011;28;7;1
2052;12;10/17/2011;28;37;1
2053;13;10/17/2011;28;57;1
2054;14;10/17/2011;28;38;2
2055;15;10/17/2011;28;36;1
2056;16;10/17/2011;28;24;1
2057;17;10/17/2011;28;49;1
2058;18;10/17/2011;28;26;1
2059;19;10/17/2011;28;66;1
2060;20;10/17/2011;28;27;1
2061;21;10/17/2011;28;45;2
2062;1;10/18/2011;24;16;1
2063;2;10/18/2011;24;31;1
2064;3;10/18/2011;24;89;1
2065;4;10/18/2011;24;6;1
2066;5;10/18/2011;24;88;2
2067;6;10/18/2011;24;2;1
2068;7;10/18/2011;24;29;1
2069;8;10/18/2011;24;58;1
2070;9;10/18/2011;24;19;1
2071;10;10/18/2011;24;1;1
2072;11;10/18/2011;24;48;1
2073;12;10/18/2011;24;37;2
2074;13;10/18/2011;24;47;1
2075;14;10/18/2011;24;22;1
2076;15;10/18/2011;24;35;1
2077;16;10/18/2011;24;93;1
2078;17;10/18/2011;24;65;1
2079;18;10/18/2011;24;42;2
2080;19;10/18/2011;24;9;1
2081;20;10/18/2011;24;54;1
2082;21;10/18/2011;24;23;1
2083;22;10/18/2011;24;60;1
2084;23;10/18/2011;24;70;1
2085;24;10/18/2011;24;46;1
2086;25;10/18/2011;24;20;1
2087;1;10/19/2011;10;61;1
2088;2;10/19/2011;10;83;1
2089;3;10/19/2011;10;93;1
2090;4;10/19/2011;10;73;5
2091;5;10/19/2011;10;60;1
2092;6;10/19/2011;10;95;1
2093;7;10/19/2011;10;97;1
2094;8;10/19/2011;10;96;1
2095;1;10/19/2011;4;12;1
2096;2;10/19/2011;4;45;1
2097;3;10/19/2011;4;80;1
2098;4;10/19/2011;4;26;1
2099;5;10/19/2011;4;56;1
2100;6;10/19/2011;4;19;1
2101;7;10/19/2011;4;81;1
2102;8;10/19/2011;4;46;1
2103;9;10/19/2011;4;9;1
2104;10;10/19/2011;4;93;1
2105;11;10/19/2011;4;38;1
2106;1;10/19/2011;21;33;1
2107;2;10/19/2011;21;17;1
2108;3;10/19/2011;21;31;2
2109;1;10/20/2011;16;40;2
2110;1;10/25/2011;23;45;1
2111;2;10/25/2011;23;15;1
2112;3;10/25/2011;23;34;1
2113;4;10/25/2011;23;30;1
2114;5;10/25/2011;23;43;1
2115;6;10/25/2011;23;7;1
2116;7;10/25/2011;23;60;1
2117;8;10/25/2011;23;10;1
2118;1;10/25/2011;26;10;1
2119;2;10/25/2011;26;44;1
2120;3;10/25/2011;26;87;1
2121;4;10/25/2011;26;41;1
2122;5;10/25/2011;26;32;1
2123;6;10/25/2011;26;11;1
2124;7;10/25/2011;26;14;1
2125;8;10/25/2011;26;20;1
2126;9;10/25/2011;26;42;1
2127;10;10/25/2011;26;4;1
2128;1;10/26/2011;14;69;1
2129;2;10/26/2011;14;92;1
2130;3;10/26/2011;14;51;1
2131;4;10/26/2011;14;32;1
2132;1;10/26/2011;25;17;1
2133;1;10/31/2011;16;79;1
2134;2;10/31/2011;16;33;1
2135;3;10/31/2011;16;87;1
2136;4;10/31/2011;16;27;2
2137;5;10/31/2011;16;13;2
2138;6;10/31/2011;16;17;1
2139;7;10/31/2011;16;86;1
2140;8;10/31/2011;16;20;1
2141;1;10/31/2011;10;93;2
2142;2;10/31/2011;10;58;2
2143;1;11/02/2011;10;31;1
2144;2;11/02/2011;10;80;1
2145;1;11/02/2011;10;65;1
2146;1;11/07/2011;2;92;1
2147;1;11/08/2011;10;70;9
2148;2;11/08/2011;10;46;1
2149;3;11/08/2011;10;75;1
2150;1;11/08/2011;10;31;1
2151;2;11/08/2011;10;96;1
2152;3;11/08/2011;10;59;1
2153;4;11/08/2011;10;40;1
2154;5;11/08/2011;10;37;1
2155;1;11/09/2011;16;10;2
2156;2;11/09/2011;16;70;1
2157;3;11/09/2011;16;20;6
2158;4;11/09/2011;16;33;1
2159;5;11/09/2011;16;30;2
2160;6;11/09/2011;16;8;1
2161;7;11/09/2011;16;67;1
2162;8;11/09/2011;16;35;1
2163;1;11/11/2011;9;81;1
2164;2;11/11/2011;9;55;1
2165;3;11/11/2011;9;65;1
2166;4;11/11/2011;9;93;1
2167;5;11/11/2011;9;41;1
2168;6;11/11/2011;9;7;2
2169;7;11/11/2011;9;31;1
2170;8;11/11/2011;9;14;1
2171;9;11/11/2011;9;13;1
2172;10;11/11/2011;9;94;1
2173;11;11/11/2011;9;36;1
2174;1;11/14/2011;17;38;2
2175;2;11/14/2011;17;57;1
2176;3;11/14/2011;17;3;2
2177;4;11/14/2011;17;55;1
2178;5;11/14/2011;17;43;1
2179;6;11/14/2011;17;27;1
2180;7;11/14/2011;17;60;1
2181;8;11/14/2011;17;12;1
2182;9;11/14/2011;17;30;1
2183;10;11/14/2011;17;16;1
2184;11;11/14/2011;17;56;1
2185;12;11/14/2011;17;37;1
2186;13;11/14/2011;17;67;1
2187;14;11/14/2011;17;39;1
2188;15;11/14/2011;17;62;4
2189;16;11/14/2011;17;8;1
2190;17;11/14/2011;17;23;3
2191;18;11/14/2011;17;40;1
2192;19;11/14/2011;17;6;2
2193;20;11/14/2011;17;29;1
2194;21;11/14/2011;17;17;1
2195;22;11/14/2011;17;53;1
2196;23;11/14/2011;17;78;2
2197;24;11/14/2011;17;22;1
2198;25;11/14/2011;17;82;1
2199;1;11/14/2011;7;18;1
2200;1;11/15/2011;16;58;1
2201;2;11/15/2011;16;5;1
2202;1;11/15/2011;2;47;1
2203;1;11/15/2011;15;28;1
2204;2;11/15/2011;15;16;1
2205;3;11/15/2011;15;7;1
2206;4;11/15/2011;15;10;1
2207;5;11/15/2011;15;23;1
2208;6;11/15/2011;15;91;3
2209;7;11/15/2011;15;35;1
2210;1;11/15/2011;17;49;1
2211;2;11/15/2011;17;7;1
2212;1;11/15/2011;19;3;1
2213;2;11/15/2011;19;24;1
2214;3;11/15/2011;19;33;2
2215;4;11/15/2011;19;54;6
2216;5;11/15/2011;19;81;1
2217;6;11/15/2011;19;64;1
2218;7;11/15/2011;19;25;1
2219;8;11/15/2011;19;15;1
2220;1;11/15/2011;16;75;1
2221;2;11/15/2011;16;95;1
2222;1;11/16/2011;13;6;1
2223;1;11/16/2011;2;68;1
2224;2;11/16/2011;2;81;1
2225;3;11/16/2011;2;58;2
2226;4;11/16/2011;2;50;1
2227;5;11/16/2011;2;6;1
2228;6;11/16/2011;2;53;1
2229;7;11/16/2011;2;47;1
2230;8;11/16/2011;2;40;4
2231;1;11/16/2011;14;86;2
2232;2;11/16/2011;14;75;1
2233;3;11/16/2011;14;31;2
2234;4;11/16/2011;14;45;1
2235;5;11/16/2011;14;60;1
2236;6;11/16/2011;14;34;1
2237;7;11/16/2011;14;65;1
2238;8;11/16/2011;14;5;1
2239;9;11/16/2011;14;52;1
2240;10;11/16/2011;14;41;1
2241;11;11/16/2011;14;67;1
2242;12;11/16/2011;14;57;1
2243;1;11/17/2011;16;42;1
2244;2;11/17/2011;16;70;2
2245;3;11/17/2011;16;32;2
2246;4;11/17/2011;16;78;3
2247;5;11/17/2011;16;22;2
2248;1;11/18/2011;10;18;2
2249;2;11/18/2011;10;28;2
2250;3;11/18/2011;10;45;2
2251;4;11/18/2011;10;52;1
2252;5;11/18/2011;10;69;1
2253;1;11/21/2011;8;47;1
2254;2;11/21/2011;8;88;1
2255;3;11/21/2011;8;89;1
2256;4;11/21/2011;8;14;3
2257;5;11/21/2011;8;81;1
2258;6;11/21/2011;8;97;1
2259;7;11/21/2011;8;67;1
2260;8;11/21/2011;8;26;1
2261;9;11/21/2011;8;70;1
2262;10;11/21/2011;8;40;1
2263;11;11/21/2011;8;7;1
2264;12;11/21/2011;8;52;1
2265;13;11/21/2011;8;56;1
2266;14;11/21/2011;8;75;1
2267;15;11/21/2011;8;79;1
2268;16;11/21/2011;8;64;2
2269;17;11/21/2011;8;55;1
2270;1;11/22/2011;8;53;1
2271;2;11/22/2011;8;37;1
2272;3;11/22/2011;8;69;2
2273;4;11/22/2011;8;50;1
2274;5;11/22/2011;8;93;1
2275;6;11/22/2011;8;60;1
2276;7;11/22/2011;8;38;1
2277;8;11/22/2011;8;97;1
2278;1;11/22/2011;25;33;1
2279;2;11/22/2011;25;88;1
2280;3;11/22/2011;25;12;1
2281;4;11/22/2011;25;61;1
2282;5;11/22/2011;25;5;1
2283;6;11/22/2011;25;53;1
2284;7;11/22/2011;25;20;1
2285;8;11/22/2011;25;17;1
2286;9;11/22/2011;25;16;1
2287;10;11/22/2011;25;18;1
2288;11;11/22/2011;25;75;1
2289;12;11/22/2011;25;80;1
2290;13;11/22/2011;25;44;1
2291;14;11/22/2011;25;13;1
2292;15;11/22/2011;25;29;1
2293;16;11/22/2011;25;35;1
2294;17;11/22/2011;25;21;1
2295;18;11/22/2011;25;40;1
2296;19;11/22/2011;25;97;1
2297;20;11/22/2011;25;4;1
2298;21;11/22/2011;25;91;1
2299;22;11/22/2011;25;23;1
2300;23;11/22/2011;25;87;1
2301;24;11/22/2011;25;42;1
2302;25;11/22/2011;25;86;1
2303;1;11/24/2011;8;6;1
2304;2;11/24/2011;8;67;1
2305;3;11/24/2011;8;89;1
2306;4;11/24/2011;8;77;1
2307;5;11/24/2011;8;22;1
2308;6;11/24/2011;8;96;1
2309;7;11/24/2011;8;18;1
2310;1;11/25/2011;8;45;1
2311;2;11/25/2011;8;16;1
2312;3;11/25/2011;8;97;1
2313;4;11/25/2011;8;93;1
2314;1;11/29/2011;9;30;7
2315;2;11/29/2011;9;7;2
2316;3;11/29/2011;9;3;1
2317;4;11/29/2011;9;28;8
2318;5;11/29/2011;9;53;1
2319;6;11/29/2011;9;29;1
2320;7;11/29/2011;9;60;1
2321;8;11/29/2011;9;47;1
2322;9;11/29/2011;9;40;1
2323;10;11/29/2011;9;56;1
2324;11;11/29/2011;9;77;1
2325;12;11/29/2011;9;35;1
2326;13;11/29/2011;9;50;1
2327;14;11/29/2011;9;87;1
2328;15;11/29/2011;9;15;1
2329;16;11/29/2011;9;10;1
2330;17;11/29/2011;9;86;1
2331;18;11/29/2011;9;12;1
2332;19;11/29/2011;9;8;1
2333;20;11/29/2011;9;20;1
2334;21;11/29/2011;9;16;1
2335;22;11/29/2011;9;34;1
2336;23;11/29/2011;9;78;1
2337;24;11/29/2011;9;62;1
2338;25;11/29/2011;9;54;1
2339;26;11/29/2011;9;70;1
2340;27;11/29/2011;9;18;1
2341;28;11/29/2011;9;73;2
2342;1;11/30/2011;24;54;2
2343;2;11/30/2011;24;20;1
2344;3;11/30/2011;24;80;1
2345;4;11/30/2011;24;65;1
2346;1;11/30/2011;4;21;1
2347;2;11/30/2011;4;79;1
2348;3;11/30/2011;4;80;2
2349;4;11/30/2011;4;20;1
2350;5;11/30/2011;4;78;2
2351;6;11/30/2011;4;54;1
2352;7;11/30/2011;4;85;1
2353;8;11/30/2011;4;16;1
2354;1;12/05/2011;16;20;1
2355;2;12/05/2011;16;65;1
2356;3;12/05/2011;16;37;2
2357;4;12/05/2011;16;90;1
2358;5;12/05/2011;16;60;2
2359;6;12/05/2011;16;57;3
2360;1;12/07/2011;8;86;1
2361;2;12/07/2011;8;41;1
2362;3;12/07/2011;8;21;1
2363;4;12/07/2011;8;37;1
2364;5;12/07/2011;8;48;1
2365;6;12/07/2011;8;34;1
2366;7;12/07/2011;8;29;1
2367;8;12/07/2011;8;92;1
2368;9;12/07/2011;8;8;1
2369;10;12/07/2011;8;53;1
2370;11;12/07/2011;8;96;1
2371;12;12/07/2011;8;72;1
2372;13;12/07/2011;8;65;2
2373;14;12/07/2011;8;61;2
2374;15;12/07/2011;8;44;2
2375;16;12/07/2011;8;70;1
2376;17;12/07/2011;8;19;1
2377;18;12/07/2011;8;74;2
2378;19;12/07/2011;8;71;1
2379;20;12/07/2011;8;45;1
2380;21;12/07/2011;8;89;2
2381;22;12/07/2011;8;2;1
2382;23;12/07/2011;8;97;1
2383;24;12/07/2011;8;76;1
2384;25;12/07/2011;8;68;2
2385;1;12/07/2011;10;7;1
2386;2;12/07/2011;10;42;1
2387;1;12/09/2011;29;94;1
2388;2;12/09/2011;29;5;1
2389;3;12/09/2011;29;72;2
2390;4;12/09/2011;29;17;1
2391;5;12/09/2011;29;90;1
2392;6;12/09/2011;29;11;1
2393;7;12/09/2011;29;29;1
2394;8;12/09/2011;29;14;1
2395;9;12/09/2011;29;21;1
2396;10;12/09/2011;29;41;1
2397;11;12/09/2011;29;15;1
2398;12;12/09/2011;29;37;1
2399;13;12/09/2011;29;4;1
2400;14;12/09/2011;29;9;1
2401;15;12/09/2011;29;38;3
2402;16;12/09/2011;29;45;2
2403;17;12/09/2011;29;8;1
2404;18;12/09/2011;29;23;1
2405;19;12/09/2011;29;13;1
2406;1;12/14/2011;22;7;1
2407;2;12/14/2011;22;9;1
2408;3;12/14/2011;22;50;1
2409;1;12/14/2011;8;87;1
2410;2;12/14/2011;8;50;1
2411;3;12/14/2011;8;7;1
2412;4;12/14/2011;8;71;1
2413;1;12/14/2011;27;88;1
2414;2;12/14/2011;27;27;1
2415;3;12/14/2011;27;57;1
2416;4;12/14/2011;27;86;1
2417;1;12/14/2011;24;17;1
2418;2;12/14/2011;24;34;1
2419;3;12/14/2011;24;41;1
2420;4;12/14/2011;24;31;1
2421;5;12/14/2011;24;80;1
2422;6;12/14/2011;24;16;1
2423;7;12/14/2011;24;79;1
2424;1;12/20/2011;2;55;1
2425;2;12/20/2011;2;53;1
2426;3;12/20/2011;2;76;1
2427;4;12/20/2011;2;34;2
2428;5;12/20/2011;2;78;1
2429;6;12/20/2011;2;60;1
2430;1;12/21/2011;10;87;3
2431;2;12/21/2011;10;30;1
2432;3;12/21/2011;10;71;1
2433;4;12/21/2011;10;66;1
2434;5;12/21/2011;10;92;10
2435;6;12/21/2011;10;42;1
2436;7;12/21/2011;10;89;1
2437;8;12/21/2011;10;73;1
2438;9;12/21/2011;10;51;6
2439;10;12/21/2011;10;36;1
2440;11;12/21/2011;10;31;3
2441;12;12/21/2011;10;79;4
2442;13;12/21/2011;10;21;1
2443;1;12/21/2011;25;92;1
2444;2;12/21/2011;25;64;1
2445;3;12/21/2011;25;7;1
2446;4;12/21/2011;25;20;1
2447;5;12/21/2011;25;46;1
2448;1;12/21/2011;22;34;1
2449;2;12/21/2011;22;24;2
2450;3;12/21/2011;22;30;1
2451;4;12/21/2011;22;90;1
2452;5;12/21/2011;22;42;1
2453;6;12/21/2011;22;35;1
2454;7;12/21/2011;22;94;1
2455;8;12/21/2011;22;44;1
2456;9;12/21/2011;22;10;1
2457;10;12/21/2011;22;54;2
2458;11;12/21/2011;22;12;1
2459;12;12/21/2011;22;5;2
2460;1;12/22/2011;26;70;1
2461;2;12/22/2011;26;72;1
2462;3;12/22/2011;26;18;1
2463;1;12/28/2011;16;35;1
2464;2;12/28/2011;16;80;1
2465;3;12/28/2011;16;71;1
2466;4;12/28/2011;16;24;1
2467;1;01/03/2012;22;40;1
2468;2;01/03/2012;22;75;1
2469;3;01/03/2012;22;78;1
2470;4;01/03/2012;22;18;2
2471;5;01/03/2012;22;50;1
2472;1;01/03/2012;20;54;1
2473;2;01/03/2012;20;16;2
2474;3;01/03/2012;20;21;1
2475;4;01/03/2012;20;93;1
2476;5;01/03/2012;20;70;1
2477;6;01/03/2012;20;45;1
2478;7;01/03/2012;20;34;1
2479;8;01/03/2012;20;65;1
2480;9;01/03/2012;20;87;1
2481;10;01/03/2012;20;18;1
2482;11;01/03/2012;20;85;1
2483;12;01/03/2012;20;48;1
2484;13;01/03/2012;20;84;1
2485;14;01/03/2012;20;86;1
2486;15;01/03/2012;20;41;1
2487;16;01/03/2012;20;97;1
2488;17;01/03/2012;20;91;2
2489;18;01/03/2012;20;57;1
2490;19;01/03/2012;20;33;1
2491;20;01/03/2012;20;59;1
2492;21;01/03/2012;20;17;1
2493;22;01/03/2012;20;32;2
2494;23;01/03/2012;20;50;2
2495;24;01/03/2012;20;66;1
2496;25;01/03/2012;20;31;1
2497;26;01/03/2012;20;7;1
2498;27;01/03/2012;20;72;1
2499;28;01/03/2012;20;79;1
2500;29;01/03/2012;20;88;1
2501;30;01/03/2012;20;56;1
2502;1;01/04/2012;10;50;1
2503;2;01/04/2012;10;13;2
2504;3;01/04/2012;10;80;1
2505;1;01/06/2012;28;10;1
2506;2;01/06/2012;28;61;1
2507;3;01/06/2012;28;15;1
2508;4;01/06/2012;28;45;1
2509;5;01/06/2012;28;66;1
2510;6;01/06/2012;28;3;1
2511;7;01/06/2012;28;8;2
2512;8;01/06/2012;28;22;1
2513;9;01/06/2012;28;53;2
2514;10;01/06/2012;28;41;1
2515;11;01/06/2012;28;2;3
2516;12;01/06/2012;28;59;1
2517;13;01/06/2012;28;29;1
2518;14;01/06/2012;28;44;1
2519;15;01/06/2012;28;4;1
2520;16;01/06/2012;28;38;1
2521;17;01/06/2012;28;23;1
2522;18;01/06/2012;28;25;1
2523;19;01/06/2012;28;82;1
2524;20;01/06/2012;28;9;1
2525;21;01/06/2012;28;27;1
2526;22;01/06/2012;28;67;1
2527;23;01/06/2012;28;94;1
2528;24;01/06/2012;28;12;1
2529;25;01/06/2012;28;68;1
2530;26;01/06/2012;28;64;1
2531;27;01/06/2012;28;32;2
2532;28;01/06/2012;28;6;1
2533;29;01/06/2012;28;46;2
2534;30;01/06/2012;28;11;1
2535;1;01/12/2012;10;20;1
2536;2;01/12/2012;10;96;2
2537;3;01/12/2012;10;47;1
2538;4;01/12/2012;10;36;2
2539;5;01/12/2012;10;2;3
2540;6;01/12/2012;10;92;1
2541;7;01/12/2012;10;77;1
2542;8;01/12/2012;10;44;1
2543;9;01/12/2012;10;57;1
2544;10;01/12/2012;10;60;1
2545;11;01/12/2012;10;75;1
2546;12;01/12/2012;10;88;1
2547;13;01/12/2012;10;72;1
2548;1;01/12/2012;7;24;1
2549;2;01/12/2012;7;96;1
2550;3;01/12/2012;7;35;1
2551;4;01/12/2012;7;89;1
2552;1;01/12/2012;10;47;1
2553;2;01/12/2012;10;85;1
2554;3;01/12/2012;10;84;1
2555;4;01/12/2012;10;59;1
2556;1;01/12/2012;17;67;1
2557;2;01/12/2012;17;33;1
2558;3;01/12/2012;17;66;1
2559;4;01/12/2012;17;49;1
2560;5;01/12/2012;17;9;1
2561;6;01/12/2012;17;60;2
2562;7;01/12/2012;17;62;1
2563;8;01/12/2012;17;46;2
2564;9;01/12/2012;17;61;1
2565;10;01/12/2012;17;51;1
2566;11;01/12/2012;17;24;1
2567;12;01/12/2012;17;34;1
2568;13;01/12/2012;17;39;1
2569;14;01/12/2012;17;40;1
2570;15;01/12/2012;17;12;1
2571;16;01/12/2012;17;55;1
2572;17;01/12/2012;17;32;2
2573;18;01/12/2012;17;36;1
2574;19;01/12/2012;17;38;2
2575;20;01/12/2012;17;5;1
2576;21;01/12/2012;17;50;1
2577;1;01/12/2012;11;64;2
2578;2;01/12/2012;11;81;1
2579;1;1/13/2012;24;20;3
2580;1;1/17/2012;8;57;1
2581;2;1/17/2012;8;79;1
2582;3;1/17/2012;8;8;1
2583;1;1/17/2012;8;27;1
2584;2;1/17/2012;8;84;1
2585;3;1/17/2012;8;89;3
2586;4;1/17/2012;8;44;1
2587;5;1/17/2012;8;13;1
2588;1;1/17/2012;10;91;1
2589;1;1/20/2012;10;15;1
2590;2;1/20/2012;10;48;3
2591;3;1/20/2012;10;97;1
2592;1;1/20/2012;26;73;1
2593;2;1/20/2012;26;97;1
2594;3;1/20/2012;26;31;1
2595;4;1/20/2012;26;92;1
2596;5;1/20/2012;26;32;1
2597;6;1/20/2012;26;7;1
2598;1;1/25/2012;6;12;1
2599;1;1/27/2012;10;9;1
2600;2;1/27/2012;10;86;1
2601;3;1/27/2012;10;91;1
2602;4;1/27/2012;10;36;1
2603;5;1/27/2012;10;88;1
2604;6;1/27/2012;10;70;1
2605;7;1/27/2012;10;58;1
2606;8;1/27/2012;10;16;1
2607;9;1/27/2012;10;89;1
2608;10;1/27/2012;10;54;1
2609;11;1/27/2012;10;8;1
2610;12;1/27/2012;10;92;2
2611;13;1/27/2012;10;73;1
2612;14;1/27/2012;10;40;1
2613;1;1/30/2012;10;97;1
2614;2;1/30/2012;10;84;1
2615;3;1/30/2012;10;86;1
2616;4;1/30/2012;10;78;1
2617;5;1/30/2012;10;96;1
2618;6;1/30/2012;10;92;2
2619;7;1/30/2012;10;40;2
2620;1;1/31/2012;22;30;1
2621;2;1/31/2012;22;76;1
2622;3;1/31/2012;22;28;1
2623;4;1/31/2012;22;32;4
2624;5;1/31/2012;22;92;1
2625;6;1/31/2012;22;50;1
2626;7;1/31/2012;22;31;1
2627;8;1/31/2012;22;42;1
2628;9;1/31/2012;22;93;1
2629;10;1/31/2012;22;44;3
2630;11;1/31/2012;22;1;1
2631;1;02/01/2012;1;57;1
2632;2;02/01/2012;1;9;1
2633;3;02/01/2012;1;49;2
2634;1;02/03/2012;16;29;1
2635;2;02/03/2012;16;36;2
2636;3;02/03/2012;16;70;1
2637;4;02/03/2012;16;27;1
2638;5;02/03/2012;16;86;1
2639;6;02/03/2012;16;22;1
2640;1;02/03/2012;10;40;1
2641;2;02/03/2012;10;33;1
2642;1;02/08/2012;24;94;1
2643;2;02/08/2012;24;41;1
2644;3;02/08/2012;24;30;2
2645;4;02/08/2012;24;50;1
2646;1;02/08/2012;14;60;1
2647;1;02/09/2012;28;30;1
2648;2;02/09/2012;28;26;1
2649;3;02/09/2012;28;43;1
2650;4;02/09/2012;28;62;1
2651;5;02/09/2012;28;22;1
2652;6;02/09/2012;28;57;2
2653;7;02/09/2012;28;4;1
2654;1;02/09/2012;10;85;2
2655;2;02/09/2012;10;34;1
2656;3;02/09/2012;10;42;1
2657;4;02/09/2012;10;53;1
2658;5;02/09/2012;10;7;3
2659;6;02/09/2012;10;73;1
2660;7;02/09/2012;10;89;1
2661;8;02/09/2012;10;81;4
2662;9;02/09/2012;10;96;1
2663;10;02/09/2012;10;50;2
2664;11;02/09/2012;10;45;1
2665;12;02/09/2012;10;57;1
2666;13;02/09/2012;10;61;1
2667;14;02/09/2012;10;49;1
2668;15;02/09/2012;10;76;3
2669;16;02/09/2012;10;78;1
2670;17;02/09/2012;10;64;1
2671;18;02/09/2012;10;97;1
2672;19;02/09/2012;10;3;1
2673;20;02/09/2012;10;90;1
2674;21;02/09/2012;10;92;1
2675;22;02/09/2012;10;80;1
2676;23;02/09/2012;10;32;1
2677;24;02/09/2012;10;33;1
2678;25;02/09/2012;10;65;1
2679;26;02/09/2012;10;60;1
2680;1;02/10/2012;4;42;1
2681;2;02/10/2012;4;91;1
2682;3;02/10/2012;4;95;1
2683;4;02/10/2012;4;35;1
2684;1;02/10/2012;22;9;1
2685;2;02/10/2012;22;31;1
2686;3;02/10/2012;22;89;1
2687;4;02/10/2012;22;8;1
2688;5;02/10/2012;22;61;1
2689;6;02/10/2012;22;24;1
2690;7;02/10/2012;22;18;1
2691;8;02/10/2012;22;17;1
2692;9;02/10/2012;22;49;1
2693;10;02/10/2012;22;38;2
2694;11;02/10/2012;22;2;1
2695;1;02/10/2012;19;82;1
2696;1;2/13/2012;8;52;1
2697;1;2/14/2012;26;10;1
2698;2;2/14/2012;26;30;1
2699;3;2/14/2012;26;46;1
2700;4;2/14/2012;26;95;2
2701;5;2/14/2012;26;41;1
2702;6;2/14/2012;26;33;1
2703;7;2/14/2012;26;91;1
2704;1;2/14/2012;10;90;1
2705;1;2/15/2012;26;46;1
2706;2;2/15/2012;26;13;1
2707;1;2/17/2012;25;43;1
2708;1;2/17/2012;12;90;1
2709;2;2/17/2012;12;78;1
2710;3;2/17/2012;12;80;1
2711;4;2/17/2012;12;91;1
2712;5;2/17/2012;12;50;2
2713;6;2/17/2012;12;18;1
2714;7;2/17/2012;12;39;1
2715;8;2/17/2012;12;62;1
2716;9;2/17/2012;12;63;1
2717;10;2/17/2012;12;2;4
2718;11;2/17/2012;12;40;1
2719;12;2/17/2012;12;20;1
2720;13;2/17/2012;12;95;1
2721;14;2/17/2012;12;94;4
2722;15;2/17/2012;12;45;1
2723;16;2/17/2012;12;61;1
2724;17;2/17/2012;12;17;1
2725;18;2/17/2012;12;85;1
2726;19;2/17/2012;12;54;1
2727;20;2/17/2012;12;97;1
2728;1;2/20/2012;4;74;1
2729;1;2/21/2012;10;21;1
2730;2;2/21/2012;10;42;1
2731;3;2/21/2012;10;93;2
2732;4;2/21/2012;10;97;1
2733;5;2/21/2012;10;86;1
2734;6;2/21/2012;10;8;2
2735;7;2/21/2012;10;78;1
2736;8;2/21/2012;10;88;1
2737;9;2/21/2012;10;66;1
2738;10;2/21/2012;10;50;1
2739;11;2/21/2012;10;62;1
2740;12;2/21/2012;10;87;1
